Name,Age,#days,Lev,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,mlbID
CJ Abrams,22,281,Maj-NL,Washington,23,90,81,8,18,3,2,2,13,6,0,20,2,1,0,1,3,1,0.222,0.292,0.383,0.675,682928
Jos\xc3\xa9 Abreu,36,280,Maj-AL,Houston,26,112,107,7,26,4,0,0,11,4,1,26,1,0,0,2,0,0,0.243,0.277,0.28,0.557,547989
Ronald Acuna Jr.,25,280,Maj-NL,Atlanta,27,125,108,23,38,9,0,4,14,16,1,18,1,0,0,2,13,2,0.352,0.44,0.546,0.986,660670
Willy Adames,27,280,Maj-NL,Milwaukee,26,113,93,15,23,4,0,5,14,17,0,27,0,0,2,3,2,1,0.247,0.357,0.452,0.809,642715
Riley Adams,27,286,Maj-NL,Washington,3,14,12,1,2,0,0,0,0,1,0,2,0,1,0,2,0,0,0.167,0.231,0.167,0.398,656180
Ehire Adrianza,33,281,Maj-NL,Atlanta,4,9,8,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.0,0.111,0.0,0.111,501303
Jes\xc3\xbas Aguilar,33,281,Maj-AL,Oakland,22,78,70,6,18,2,0,4,7,5,1,20,1,0,1,2,0,0,0.257,0.312,0.457,0.769,542583
Nick Ahmed,33,280,Maj-NL,Arizona,17,52,52,5,14,3,0,1,8,0,0,9,0,0,0,0,3,0,0.269,0.269,0.385,0.654,605113
Hanser Alberto,30,294,Maj-AL,Chicago,8,19,19,3,4,0,0,1,4,0,0,2,0,0,0,1,0,0,0.211,0.211,0.368,0.579,593643
Ozzie Albies,26,280,Maj-NL,Atlanta,27,111,103,12,26,2,1,7,23,6,1,18,1,0,1,2,0,0,0.252,0.297,0.495,0.792,645277
Nick Allen,24,295,Maj-AL,Oakland,8,17,16,2,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0.063,0.118,0.063,0.18,669397
Pete Alonso,28,280,Maj-NL,New York,27,116,105,20,27,2,0,10,25,11,0,27,0,0,0,3,0,0,0.257,0.328,0.562,0.89,624413
Francisco \xc3\x81lvarez,21,280,Maj-NL,New York,12,37,36,3,7,0,0,1,2,1,0,13,0,0,0,2,0,0,0.194,0.216,0.278,0.494,682626
Yordan \xc3\x81lvarez,26,285,Maj-AL,Houston,20,90,75,14,19,3,0,6,27,11,1,25,3,0,1,1,0,0,0.253,0.367,0.533,0.9,670541
Brian Anderson,30,280,Maj-NL,Milwaukee,26,104,91,16,24,4,0,5,20,11,0,29,0,0,2,2,0,1,0.264,0.337,0.473,0.809,605119
Tim Anderson,30,298,Maj-AL,Chicago,11,49,47,9,14,5,0,0,4,2,0,10,0,0,0,0,5,0,0.298,0.327,0.404,0.731,641313
Elvis Andrus,34,280,Maj-AL,Chicago,27,104,93,7,17,3,0,0,6,7,1,19,3,0,1,0,4,1,0.183,0.26,0.215,0.475,462101
Orlando Arcia,28,296,Maj-NL,Atlanta,13,50,45,10,15,2,0,2,7,4,0,10,1,0,0,1,0,0,0.333,0.4,0.511,0.911,606115
Nolan Arenado,32,280,Maj-NL,St. Louis,26,113,105,11,26,3,0,2,14,7,1,24,0,0,1,4,1,1,0.248,0.292,0.333,0.625,571448
Gabriel Arias,23,282,Maj-AL,Cleveland,16,40,36,1,6,1,0,1,1,4,0,18,0,0,0,1,0,1,0.167,0.25,0.278,0.528,672356
Randy Arozarena,28,280,Maj-AL,Tampa Bay,26,115,100,19,33,4,1,5,24,10,0,24,3,0,2,1,3,2,0.33,0.4,0.54,0.94,668227
Luis Arr\xc3\xa1ez,26,280,Maj-NL,Miami,23,93,82,10,35,5,1,1,9,10,2,5,1,0,0,2,1,1,0.427,0.495,0.549,1.043,650333
Christian Arroyo,28,282,Maj-AL,Boston,21,61,58,6,11,3,0,0,4,2,0,15,0,1,0,3,1,0,0.19,0.217,0.241,0.458,624414
Jos\xc3\xa9 Azocar,27,282,Maj-NL,San Diego,19,43,39,6,10,2,0,0,1,1,0,7,0,3,0,0,5,0,0.256,0.275,0.308,0.583,640492
Akil Baddoo,24,281,Maj-AL,Detroit,16,53,44,6,10,3,0,0,1,8,1,13,0,1,0,1,2,0,0.227,0.346,0.296,0.642,668731
Ji Hwan Bae,23,281,Maj-NL,Pittsburgh,24,78,71,15,18,2,0,2,9,5,0,21,1,1,0,1,10,1,0.254,0.312,0.366,0.678,678225
Javier B\xc3\xa1ez,30,282,Maj-AL,Detroit,22,86,77,7,18,4,0,0,8,6,0,15,1,0,1,3,2,0,0.234,0.294,0.286,0.58,595879
Rylan Bannon,27,280,Maj-AL,Houston,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,676625
Austin Barnes,33,280,Maj-NL,Los Angeles,14,46,41,3,3,0,0,0,1,4,0,13,0,0,1,1,2,0,0.073,0.152,0.073,0.225,605131
Tucker Barnhart,32,281,Maj-NL,Chicago,11,31,28,1,6,0,0,0,2,1,0,10,1,0,1,1,0,0,0.214,0.258,0.214,0.472,571466
Jos\xc3\xa9 Barrero,25,280,Maj-NL,Cincinnati,22,74,65,8,15,4,0,1,11,8,0,19,0,0,1,0,2,2,0.231,0.311,0.339,0.649,676480
Joey Bart,26,284,Maj-NL,San Francisco,12,37,33,4,10,2,0,0,0,1,0,10,3,0,0,0,0,0,0.303,0.378,0.364,0.742,663698
Brett Baty,23,280,Maj-NL,New York,10,33,30,2,10,1,0,1,3,3,0,10,0,0,0,0,0,0,0.333,0.394,0.467,0.861,683146
